NUMERO_JRV,NOMBRE_DEPARTAMENTO,NOMBRE_MUNICIPIO,NOMBRE_CENTRO,Votantes
352,ATLANTIDA,LA CEIBA,ESC. JUSTO RUFINO SPILBURY,322
353,ATLANTIDA,LA CEIBA,ESC. JUSTO RUFINO SPILBURY,322
354,ATLANTIDA,LA CEIBA,ESC. JUSTO RUFINO SPILBURY,322
355,ATLANTIDA,LA CEIBA,ESC. JUSTO RUFINO SPILBURY,322
356,ATLANTIDA,LA CEIBA,ESC. PEDRO NUFIO,318
357,ATLANTIDA,LA CEIBA,ESC. 10 DE SEPTIEMBRE,284
358,ATLANTIDA,LA CEIBA,ESC. 10 DE SEPTIEMBRE,283
359,ATLANTIDA,LA CEIBA,ESC. ABRAHAM MEJIA ZERON,206
360,ATLANTIDA,LA CEIBA,ESC. ABRAHAM MEJIA ZERON,205
361,ATLANTIDA,LA CEIBA,ESC. 14 DE JULIO DE 1969,243
362,ATLANTIDA,LA CEIBA,ESC. MIGUEL ROBERTO MONCADA,192
363,ATLANTIDA,LA CEIBA,ESC. MIGUEL ROBERTO MONCADA,192
364,ATLANTIDA,EL PORVENIR,ESC. JUAN RAMON MOLINA,339
365,ATLANTIDA,EL PORVENIR,ESC. JUAN RAMON MOLINA,339
366,ATLANTIDA,EL PORVENIR,ESC. JUAN RAMON MOLINA,339
367,ATLANTIDA,EL PORVENIR,ESC. JUAN RAMON MOLINA,339
368,ATLANTIDA,EL PORVENIR,ESC. JUAN RAMON MOLINA,339
369,ATLANTIDA,EL PORVENIR,ESC. JUAN RAMON MOLINA,339
370,ATLANTIDA,EL PORVENIR,ESC. JUAN RAMON MOLINA,339
371,ATLANTIDA,EL PORVENIR,ESC. JUAN RAMON MOLINA,339
372,ATLANTIDA,EL PORVENIR,ESC. JUAN RAMON MOLINA,338
373,ATLANTIDA,EL PORVENIR,ESC. JUAN RAMON MOLINA,338
374,ATLANTIDA,EL PORVENIR,ESC. JUAN RAMON MOLINA,338
375,ATLANTIDA,EL PORVENIR,ESC. JUAN RAMON MOLINA,338
376,ATLANTIDA,EL PORVENIR,ESC. MARCO AURELIO SOTO,340
377,ATLANTIDA,EL PORVENIR,ESC. MARCO AURELIO SOTO,339
378,ATLANTIDA,EL PORVENIR,ESC. FROYLAN TURCIOS,261
379,ATLANTIDA,EL PORVENIR,ESC. FROYLAN TURCIOS,260
380,ATLANTIDA,EL PORVENIR,ESC. FRANCISCO MORAZAN,351
381,ATLANTIDA,EL PORVENIR,ESC. FRANCISCO MORAZAN,351
382,ATLANTIDA,EL PORVENIR,ESC. FRANCISCO MORAZAN,351
383,ATLANTIDA,EL PORVENIR,ESC. FRANCISCO MORAZAN,351
384,ATLANTIDA,EL PORVENIR,ESC. FRANCISCO MORAZAN,351
385,ATLANTIDA,EL PORVENIR,ESC. FRANCISCO MORAZAN,351
386,ATLANTIDA,EL PORVENIR,ESC. FRANCISCO MORAZAN,351
387,ATLANTIDA,EL PORVENIR,ESC. FRANCISCO MORAZAN,350
388,ATLANTIDA,EL PORVENIR,ESC. FRANCISCO MORAZAN,350
389,ATLANTIDA,EL PORVENIR,ESC. FRANCISCO MORAZAN,350
390,ATLANTIDA,EL PORVENIR,ESC. FRANCISCO MORAZAN,350
391,ATLANTIDA,EL PORVENIR,ESC. FRANCISCO MORAZAN,350
392,ATLANTIDA,EL PORVENIR,ESC. FRANCISCO MORAZAN,350
393,ATLANTIDA,EL PORVENIR,ESC. FRANCISCO MORAZAN,350
394,ATLANTIDA,EL PORVENIR,ESC. FRANCISCO MORAZAN,346
395,ATLANTIDA,EL PORVENIR,ESC. FRANCISCO MORAZAN,346
396,ATLANTIDA,EL PORVENIR,ESC. FRANCISCO MORAZAN,346
397,ATLANTIDA,EL PORVENIR,ESC. FRANCISCO MORAZAN,346
398,ATLANTIDA,EL PORVENIR,ESC. FRANCISCO MORAZAN,345
399,ATLANTIDA,EL PORVENIR,ESC. FRANCISCO MORAZAN,345
400,ATLANTIDA,EL PORVENIR,ESC. FRANCISCO MORAZAN,345
401,ATLANTIDA,EL PORVENIR,ESC. JUAN LINDO,196
402,ATLANTIDA,EL PORVENIR,ESC. JUAN LINDO,196
403,ATLANTIDA,EL PORVENIR,ESC. MARGIE DE DIPP,313
404,ATLANTIDA,EL PORVENIR,ESC. MARGIE DE DIPP,312
405,ATLANTIDA,EL PORVENIR,ESC. FELIPE SANCHEZ,255
406,ATLANTIDA,EL PORVENIR,ESC. FELIPE SANCHEZ,255
407,ATLANTIDA,EL PORVENIR,ESC. OSWALDO LOPEZ ARELLANO,251
408,ATLANTIDA,EL PORVENIR,ESC. OSWALDO LOPEZ ARELLANO,251
409,ATLANTIDA,EL PORVENIR,ESC. SAN JOSE DE MONTEVIDEO,345
410,ATLANTIDA,EL PORVENIR,ESC. AUGUSTIN GONZALES TRIMINIO,219
411,ATLANTIDA,EL PORVENIR,ESC. AUGUSTIN GONZALES TRIMINIO,219
412,ATLANTIDA,EL PORVENIR,ESC. FRANCISCO MORAZAN,319
413,ATLANTIDA,ESPARTA,CEB LEMPIRA,349
414,ATLANTIDA,ESPARTA,CEB LEMPIRA,349
415,ATLANTIDA,ESPARTA,CEB LEMPIRA,349
416,ATLANTIDA,ESPARTA,CEB LEMPIRA,348
417,ATLANTIDA,ESPARTA,ESC. 1ERO. DE OCTUBRE,366
418,ATLANTIDA,ESPARTA,ESC. RAMON SANABRIA ESPINAL,235
419,ATLANTIDA,ESPARTA,CEB. SAT. ESTEBAN GUARDIOLA,220
420,ATLANTIDA,ESPARTA,CEB. SAT. ESTEBAN GUARDIOLA,219
421,ATLANTIDA,ESPARTA,ESC. CARLOS IZAGUIRRE,221
422,ATLANTIDA,ESPARTA,ESC. CARLOS IZAGUIRRE,220
423,ATLANTIDA,ESPARTA,CEB RAMON ROSA,331
424,ATLANTIDA,ESPARTA,CEB RAMON ROSA,330
425,ATLANTIDA,ESPARTA,CEB RAMON ROSA,330
426,ATLANTIDA,ESPARTA,CEB MANUEL BONILLA,167
427,ATLANTIDA,ESPARTA,ESC. MARIA DOLORES VEDOÑA,274
428,ATLANTIDA,ESPARTA,ESC. MARIA DOLORES VEDOÑA,273
429,ATLANTIDA,ESPARTA,CEB RAFAEL BARDALES BUESO,255
430,ATLANTIDA,ESPARTA,CEB JOSE TRINIDAD CABAÑAS,283
431,ATLANTIDA,ESPARTA,CEB JOSE TRINIDAD CABAÑAS,283
432,ATLANTIDA,ESPARTA,CEB FRANCISCO MORAZAN ,341
433,ATLANTIDA,ESPARTA,CEB FRANCISCO MORAZAN ,341
434,ATLANTIDA,ESPARTA,CEB FRANCISCO MORAZAN ,341
435,ATLANTIDA,ESPARTA,CEB FRANCISCO MORAZAN ,341
436,ATLANTIDA,ESPARTA,CEB FRANCISCO MORAZAN ,340
437,ATLANTIDA,ESPARTA,CEB ESTEBAN GUARDIOLA ,342
438,ATLANTIDA,ESPARTA,CEB ESTEBAN GUARDIOLA ,341
439,ATLANTIDA,ESPARTA,ESC. DIONISIO DE HERRERA,342
440,ATLANTIDA,ESPARTA,ESC. DIONISIO DE HERRERA,341
441,ATLANTIDA,ESPARTA,ESC. DIONISIO DE HERRERA,341
442,ATLANTIDA,ESPARTA,ESC. JOSE CECILIO DEL VALLE,317
443,ATLANTIDA,ESPARTA,ESC. JOSE CECILIO DEL VALLE,317
444,ATLANTIDA,ESPARTA,ESC. JOSE CECILIO DEL VALLE,317
445,ATLANTIDA,ESPARTA,ESC. MARCELINO PINEDA LOPEZ,297
446,ATLANTIDA,ESPARTA,ESC. JOSE CECILIO DEL VALLE,203
447,ATLANTIDA,ESPARTA,ESC. AUGUSTO C. COELLO,196
448,ATLANTIDA,ESPARTA,ESC. AUGUSTO C. COELLO,196
449,ATLANTIDA,ESPARTA,CEB 2DO DOMINGO DE MAYO,203
450,ATLANTIDA,ESPARTA,CEB 2DO DOMINGO DE MAYO,203
451,ATLANTIDA,ESPARTA,ESC. PEDRO NUFIO,216
452,ATLANTIDA,ESPARTA,ESC. MINERVA,113
453,ATLANTIDA,ESPARTA,ESC. ALFONSO GUILLEN ZELAYA,220
454,ATLANTIDA,ESPARTA,CEB LEMPIRA,238
455,ATLANTIDA,ESPARTA,CEB LEMPIRA,238
456,ATLANTIDA,ESPARTA,ESC. MARCO AURELIO SOTO,237
457,ATLANTIDA,ESPARTA,ESC. MARCO AURELIO SOTO,236
458,ATLANTIDA,JUTIAPA,INST. REPUBLICA DE VENEZUELA,347
459,ATLANTIDA,JUTIAPA,INST. REPUBLICA DE VENEZUELA,347
460,ATLANTIDA,JUTIAPA,INST. REPUBLICA DE VENEZUELA,347
461,ATLANTIDA,JUTIAPA,INST. REPUBLICA DE VENEZUELA,347
462,ATLANTIDA,JUTIAPA,INST. REPUBLICA DE VENEZUELA,347
463,ATLANTIDA,JUTIAPA,INST. REPUBLICA DE VENEZUELA,347
464,ATLANTIDA,JUTIAPA,INST. REPUBLICA DE VENEZUELA,346
465,ATLANTIDA,JUTIAPA,INST. REPUBLICA DE VENEZUELA,346
466,ATLANTIDA,JUTIAPA,INST. REPUBLICA DE VENEZUELA,346
467,ATLANTIDA,JUTIAPA,INST. REPUBLICA DE VENEZUELA,346
468,ATLANTIDA,JUTIAPA,ESC. JUAN LINDO,254
469,ATLANTIDA,JUTIAPA,ESC. JUAN LINDO,254
470,ATLANTIDA,JUTIAPA,ESC. RENOVACION,311
471,ATLANTIDA,JUTIAPA,ESC. RENOVACION,311
472,ATLANTIDA,JUTIAPA,ESC. RENOVACION,311
473,ATLANTIDA,JUTIAPA,ESC. DIONISIO DE HERRERA,253
474,ATLANTIDA,JUTIAPA,ESC. DIONISIO DE HERRERA,253
475,ATLANTIDA,JUTIAPA,ESC. DIONISIO DE HERRERA,253
476,ATLANTIDA,JUTIAPA,ESC. MARCO AURELIO SOTO,285
477,ATLANTIDA,JUTIAPA,ESC. MARCO AURELIO SOTO,284
478,ATLANTIDA,JUTIAPA,ESC. JOSE CECILIO DEL VALLE,359
479,ATLANTIDA,JUTIAPA,ESC. JOSE CECILIO DEL VALLE,359
480,ATLANTIDA,JUTIAPA,ESC. OLGA PINEL DE JOSE,199
481,ATLANTIDA,JUTIAPA,ESC. OLGA PINEL DE JOSE,198
482,ATLANTIDA,JUTIAPA,ESC. JOSE TRINIDAD CABAÑAS,364
483,ATLANTIDA,JUTIAPA,CEB MAURICIO RAMIREZ,199
484,ATLANTIDA,JUTIAPA,CEB MAURICIO RAMIREZ,199
485,ATLANTIDA,JUTIAPA,ESC. VISITACION PADILLA,297
486,ATLANTIDA,JUTIAPA,ESC. VISITACION PADILLA,296
487,ATLANTIDA,JUTIAPA,ESC. VISITACION PADILLA,296
488,ATLANTIDA,JUTIAPA,ESC. VISITACION PADILLA,296
489,ATLANTIDA,JUTIAPA,CEB JOSE TRINIDAD REYES,313
490,ATLANTIDA,JUTIAPA,CEB JOSE TRINIDAD REYES,313
491,ATLANTIDA,JUTIAPA,CEB JOSE TRINIDAD REYES,312
492,ATLANTIDA,JUTIAPA,CEB JOSE TRINIDAD REYES,312
493,ATLANTIDA,JUTIAPA,CEB JOSE TRINIDAD REYES,312
494,ATLANTIDA,JUTIAPA,CEB JOSE TRINIDAD REYES,312
495,ATLANTIDA,JUTIAPA,ESC. FRANCISCO MORAZAN,229
496,ATLANTIDA,JUTIAPA,CEB 15 DE SEPTIEMBRE,326
497,ATLANTIDA,JUTIAPA,CEB 15 DE SEPTIEMBRE,325
498,ATLANTIDA,JUTIAPA,CEB 15 DE SEPTIEMBRE,325
499,ATLANTIDA,JUTIAPA,CEB 15 DE SEPTIEMBRE,325
500,ATLANTIDA,JUTIAPA,ESC. LA AURORA,243
501,ATLANTIDA,JUTIAPA,CEB SAGRADO CORAZON,254
502,ATLANTIDA,JUTIAPA,CEB SAGRADO CORAZON,254
503,ATLANTIDA,JUTIAPA,ESC. LA SUYAPA,309
504,ATLANTIDA,JUTIAPA,ESC. ANA JOSELINA FORTIN DE MARCHETI,278
505,ATLANTIDA,JUTIAPA,ESC. ANA JOSELINA FORTIN DE MARCHETI,278
506,ATLANTIDA,JUTIAPA,ESC. LUIS LANDA,153
507,ATLANTIDA,JUTIAPA,ESC. RAFAEL PINEDA PONCE,321
508,ATLANTIDA,JUTIAPA,ESC. RAFAEL ANTONIO PAVON,342
509,ATLANTIDA,JUTIAPA,ESC. PRESENTACION CENTENO,273
510,ATLANTIDA,JUTIAPA,ESC. PRESENTACION CENTENO,273
511,ATLANTIDA,JUTIAPA,ESC. PRESENTACION CENTENO,272
512,ATLANTIDA,JUTIAPA,ESC. RAMON ROSA,244
513,ATLANTIDA,JUTIAPA,ESC. RAMON ROSA,243
514,ATLANTIDA,JUTIAPA,ESC. COSME GARCIA,225
515,ATLANTIDA,JUTIAPA,ESC. COSME GARCIA,224
516,ATLANTIDA,JUTIAPA,ESC. ALVARO CONTRERAS,293
517,ATLANTIDA,JUTIAPA,ESC. LUIS ANDRES ZUNIGA,348
518,ATLANTIDA,JUTIAPA,ESC. CRISTOBAL COLON,298
519,ATLANTIDA,JUTIAPA,ESC. CRISTOBAL COLON,298
520,ATLANTIDA,JUTIAPA,ESC. CRISTOBAL COLON,297
521,ATLANTIDA,JUTIAPA,ESC. LEMPIRA,365
522,ATLANTIDA,JUTIAPA,CEB INDEPENDIENTE,284
523,ATLANTIDA,JUTIAPA,CEB INDEPENDIENTE,283
524,ATLANTIDA,JUTIAPA,CEB MARCO ANTONIO PONCE,285
525,ATLANTIDA,JUTIAPA,CEB MARCO ANTONIO PONCE,285
526,ATLANTIDA,JUTIAPA,CEB MARCO ANTONIO PONCE,284
527,ATLANTIDA,JUTIAPA,CEB MARCO ANTONIO PONCE,284
528,ATLANTIDA,JUTIAPA,ESC. JOSE EVARISTO MENJIVAR,194
529,ATLANTIDA,JUTIAPA,ESC. JOSE EVARISTO MENJIVAR,194
530,ATLANTIDA,JUTIAPA,ESC. LEMPIRA,197
531,ATLANTIDA,JUTIAPA,ESC. VICTORIA CONTRERAS,290
532,ATLANTIDA,JUTIAPA,ESC. VICTORIA CONTRERAS,290
533,ATLANTIDA,JUTIAPA,ESC. VICTORIA CONTRERAS,290
534,ATLANTIDA,JUTIAPA,ESC. REPUBLICA DE HONDURAS,321
535,ATLANTIDA,JUTIAPA,ESC. LEMPIRA,118
536,ATLANTIDA,JUTIAPA,ESC. DONALDO ROBERTO REYES,361
537,ATLANTIDA,JUTIAPA,CEB MANUEL BONILLA,191
538,ATLANTIDA,JUTIAPA,CEB MANUEL BONILLA,190
539,ATLANTIDA,JUTIAPA,CEB BATALLA DE LA TRINIDAD,312
540,ATLANTIDA,JUTIAPA,CEB BATALLA DE LA TRINIDAD,312
541,ATLANTIDA,JUTIAPA,ESC. LIDIA DCUIRE,150
542,ATLANTIDA,JUTIAPA,ESC. MODESTO MUÑOZ MEJIA,246
543,ATLANTIDA,LA MASICA,INST. GONZALO G. RODRIGUEZ,325
544,ATLANTIDA,LA MASICA,INST. GONZALO G. RODRIGUEZ,325
545,ATLANTIDA,LA MASICA,INST. GONZALO G. RODRIGUEZ,325
546,ATLANTIDA,LA MASICA,ESC. RAMON ROSA,355
547,ATLANTIDA,LA MASICA,ESC. RAMON ROSA,355
548,ATLANTIDA,LA MASICA,ESC. RAMON ROSA,355
549,ATLANTIDA,LA MASICA,ESC. RAMON ROSA,355
550,ATLANTIDA,LA MASICA,ESC. RAMON ROSA,354
551,ATLANTIDA,LA MASICA,ESC. RAMON ROSA,354
552,ATLANTIDA,LA MASICA,ESC. RAMON ROSA,354
553,ATLANTIDA,LA MASICA,ESC. RAMON ROSA,354
554,ATLANTIDA,LA MASICA,ESC. RAMON ROSA,354
555,ATLANTIDA,LA MASICA,ESC. RAMON ROSA,354
556,ATLANTIDA,LA MASICA,ESC. RAMON ROSA,354
557,ATLANTIDA,LA MASICA,ESC. RAMON ROSA,354
558,ATLANTIDA,LA MASICA,ESC. RAMON ROSA,354
559,ATLANTIDA,LA MASICA,ESC. RAMON ROSA,354
560,ATLANTIDA,LA MASICA,ESC. MEDARDO MEJIA,323
561,ATLANTIDA,LA MASICA,ESC. MEDARDO MEJIA,322
562,ATLANTIDA,LA MASICA,ESC. MEDARDO MEJIA,322
563,ATLANTIDA,LA MASICA,ESC. LEMPIRA,220
564,ATLANTIDA,LA MASICA,ESC. LEMPIRA,220
565,ATLANTIDA,LA MASICA,ESC. JOSE CECILIO DEL VALLE,333
566,ATLANTIDA,LA MASICA,CEB JOSE TRINIDAD REYES,281
567,ATLANTIDA,LA MASICA,CEB JOSE TRINIDAD REYES,281
568,ATLANTIDA,LA MASICA,CEB JOSE TRINIDAD REYES,281
569,ATLANTIDA,LA MASICA,CEB JOSE TRINIDAD REYES,280
570,ATLANTIDA,LA MASICA,CEB JOSE TRINIDAD CABAÑAS,338
571,ATLANTIDA,LA MASICA,CEB JOSE TRINIDAD CABAÑAS,337
572,ATLANTIDA,LA MASICA,ESC. DIONISIO DE HERRERA,363
573,ATLANTIDA,LA MASICA,ESC. DIONISIO DE HERRERA,363
574,ATLANTIDA,LA MASICA,ESC. DIONISIO DE HERRERA,362
575,ATLANTIDA,LA MASICA,ESC. DIONISIO DE HERRERA,362
576,ATLANTIDA,LA MASICA,ESC. DIONISIO DE HERRERA,362
577,ATLANTIDA,LA MASICA,ESC. DIONISIO DE HERRERA,362
578,ATLANTIDA,LA MASICA,ESC. DIONISIO DE HERRERA,362
579,ATLANTIDA,LA MASICA,ESC. DIONISIO DE HERRERA,362
580,ATLANTIDA,LA MASICA,ESC. DIONISIO DE HERRERA,362
581,ATLANTIDA,LA MASICA,ESC. DIONISIO DE HERRERA,362
582,ATLANTIDA,LA MASICA,ESC. DIONISIO DE HERRERA,362
583,ATLANTIDA,LA MASICA,ESC. DIONISIO DE HERRERA,362
584,ATLANTIDA,LA MASICA,ESC. DIONISIO DE HERRERA,362
585,ATLANTIDA,LA MASICA,ESC. DIONISIO DE HERRERA,362
586,ATLANTIDA,LA MASICA,ESC. DIONISIO DE HERRERA,362
587,ATLANTIDA,LA MASICA,ESC. DIONISIO DE HERRERA,362
588,ATLANTIDA,LA MASICA,ESC. DIONISIO DE HERRERA,362
589,ATLANTIDA,LA MASICA,ESC. DIONISIO DE HERRERA,362
590,ATLANTIDA,LA MASICA,ESC. DIONISIO DE HERRERA,362
591,ATLANTIDA,LA MASICA,ESC. DIONISIO DE HERRERA,362
592,ATLANTIDA,LA MASICA,ESC. SALVADOR HUMBERTO GUEVARA,201
593,ATLANTIDA,LA MASICA,CEB MARCO AURELIO SOTO,299
594,ATLANTIDA,LA MASICA,CEB MARCO AURELIO SOTO,299
595,ATLANTIDA,LA MASICA,CEB MARCO AURELIO SOTO,298
596,ATLANTIDA,LA MASICA,CEB PEDRO NUFIO,267
597,ATLANTIDA,LA MASICA,CEB PEDRO NUFIO,267
598,ATLANTIDA,LA MASICA,CEB PEDRO NUFIO,266
599,ATLANTIDA,LA MASICA,CEB RAFAEL HELIODORO VALLE,355
600,ATLANTIDA,LA MASICA,CEB RAFAEL HELIODORO VALLE,355
601,ATLANTIDA,LA MASICA,CEB RAFAEL HELIODORO VALLE,355
602,ATLANTIDA,LA MASICA,CEB MINERVA,318
603,ATLANTIDA,LA MASICA,CEB MINERVA,318
604,ATLANTIDA,LA MASICA,CEB MINERVA,318
605,ATLANTIDA,LA MASICA,CEB MINERVA,318
606,ATLANTIDA,LA MASICA,CEB MINERVA,318
607,ATLANTIDA,LA MASICA,CEB MINERVA,318
608,ATLANTIDA,LA MASICA,ESC. FRANCISCO MORAZAN,311
609,ATLANTIDA,LA MASICA,ESC. FRANCISCO MORAZAN,310
610,ATLANTIDA,LA MASICA,ESC. JOSE SIMEON CAÑAS,322
611,ATLANTIDA,LA MASICA,ESC. JOSE SIMEON CAÑAS,322
612,ATLANTIDA,LA MASICA,ESC. VILMA MADRID DE ALVAREZ,324
613,ATLANTIDA,LA MASICA,CEB POLICARPO BONILLA,316
614,ATLANTIDA,LA MASICA,CEB POLICARPO BONILLA,315
615,ATLANTIDA,LA MASICA,ESC. FRANCISCO MORAZAN,247
616,ATLANTIDA,LA MASICA,ESC. FROYLAN TURCIOS,244
617,ATLANTIDA,LA MASICA,INST. PERLA DE SAN JUAN,210
618,ATLANTIDA,LA MASICA,INST. PERLA DE SAN JUAN,209
619,ATLANTIDA,LA MASICA,CEB MARIO ROBERTO AYALA,243
620,ATLANTIDA,SAN FRANCISCO,ESC. JOSE CECILIO DEL VALLE,362
621,ATLANTIDA,SAN FRANCISCO,ESC. JOSE CECILIO DEL VALLE,362
622,ATLANTIDA,SAN FRANCISCO,ESC. JOSE CECILIO DEL VALLE,362
623,ATLANTIDA,SAN FRANCISCO,ESC. JOSE CECILIO DEL VALLE,362
624,ATLANTIDA,SAN FRANCISCO,ESC. JOSE CECILIO DEL VALLE,362
625,ATLANTIDA,SAN FRANCISCO,ESC. JOSE CECILIO DEL VALLE,362
626,ATLANTIDA,SAN FRANCISCO,ESC. JOSE CECILIO DEL VALLE,361
627,ATLANTIDA,SAN FRANCISCO,ESC. JOSE CECILIO DEL VALLE,361
628,ATLANTIDA,SAN FRANCISCO,ESC. JOSE CECILIO DEL VALLE,361
629,ATLANTIDA,SAN FRANCISCO,CEB FRANCISCO MATUTE ,252
630,ATLANTIDA,SAN FRANCISCO,CEB FRANCISCO MATUTE ,251
631,ATLANTIDA,SAN FRANCISCO,ESC. JOSE TRINIDAD REYES,193
632,ATLANTIDA,SAN FRANCISCO,ESC. JOSE TRINIDAD REYES,193
633,ATLANTIDA,SAN FRANCISCO,ESC. FRANCISCO MORAZAN,343
634,ATLANTIDA,SAN FRANCISCO,ESC. FRANCISCO MORAZAN,343
635,ATLANTIDA,SAN FRANCISCO,ESC. FRANCISCO MORAZAN,343
636,ATLANTIDA,SAN FRANCISCO,ESC. FRANCISCO MORAZAN,343
637,ATLANTIDA,SAN FRANCISCO,ESC. FRANCISCO MORAZAN,343
638,ATLANTIDA,SAN FRANCISCO,ESC. FRANCISCO MORAZAN,343
639,ATLANTIDA,SAN FRANCISCO,ESC. FRANCISCO MORAZAN,343
640,ATLANTIDA,SAN FRANCISCO,ESC. FRANCISCO MORAZAN,343
641,ATLANTIDA,SAN FRANCISCO,ESC. FRANCISCO MORAZAN,343
642,ATLANTIDA,SAN FRANCISCO,ESC. FRANCISCO MORAZAN,343
643,ATLANTIDA,SAN FRANCISCO,ESC. FRANCISCO MORAZAN,343
644,ATLANTIDA,SAN FRANCISCO,ESC. FRANCISCO MORAZAN,343
645,ATLANTIDA,SAN FRANCISCO,ESC. FRANCISCO MORAZAN,342
646,ATLANTIDA,SAN FRANCISCO,ESC. FRANCISCO MORAZAN,342
647,ATLANTIDA,SAN FRANCISCO,CEB ESTEBAN GUARDIOLA ,300
648,ATLANTIDA,SAN FRANCISCO,CEB ESTEBAN GUARDIOLA ,300
649,ATLANTIDA,SAN FRANCISCO,ESC. JUAN LINDO,274
650,ATLANTIDA,SAN FRANCISCO,ESC. 18 DE NOVIEMBRE,221
651,ATLANTIDA,SAN FRANCISCO,ESC. 18 DE NOVIEMBRE,221
652,ATLANTIDA,TELA,CEB. LUIS LANDA,316
653,ATLANTIDA,TELA,CEB. LUIS LANDA,316
654,ATLANTIDA,TELA,CEB. LUIS LANDA,316
655,ATLANTIDA,TELA,ESC. NORMAL MIXTA,305
656,ATLANTIDA,TELA,ESC. NORMAL MIXTA,305
657,ATLANTIDA,TELA,ESC. NORMAL MIXTA,304
658,ATLANTIDA,TELA,CEB. FRANCISCO MORAZAN,347
659,ATLANTIDA,TELA,CEB. FRANCISCO MORAZAN,347
660,ATLANTIDA,TELA,CEB. FRANCISCO MORAZAN,347
661,ATLANTIDA,TELA,CEB. FRANCISCO MORAZAN,346
662,ATLANTIDA,TELA,ESC. POLICARPO BONILLA,368
663,ATLANTIDA,TELA,ESC. POLICARPO BONILLA,368
664,ATLANTIDA,TELA,ESC. POLICARPO BONILLA,368
665,ATLANTIDA,TELA,ESC. POLICARPO BONILLA,368
666,ATLANTIDA,TELA,ESC. POLICARPO BONILLA,367
667,ATLANTIDA,TELA,ESC. EPISCOPAL ESPIRITU SANTO,314
668,ATLANTIDA,TELA,ESC. EPISCOPAL ESPIRITU SANTO,313
669,ATLANTIDA,TELA,ESC. EPISCOPAL ESPIRITU SANTO,313
670,ATLANTIDA,TELA,CEB. VICENTE CACERES,322
671,ATLANTIDA,TELA,CEB. VICENTE CACERES,322
672,ATLANTIDA,TELA,CEB. VICENTE CACERES,322
673,ATLANTIDA,TELA,CEB. VICENTE CACERES,322
674,ATLANTIDA,TELA,CEB. VICENTE CACERES,321
675,ATLANTIDA,TELA,CEB. VICENTE CACERES,321
676,ATLANTIDA,TELA,CEB. VICENTE CACERES,321
677,ATLANTIDA,TELA,CEB. VICENTE CACERES,321
678,ATLANTIDA,TELA,ESC. MARIA A. PAZ DE PRIC,368
679,ATLANTIDA,TELA,ESC. MARIA A. PAZ DE PRIC,367
680,ATLANTIDA,TELA,ESC. MARIA A. PAZ DE PRIC,367
681,ATLANTIDA,TELA,ESC. MARIA A. PAZ DE PRIC,367
682,ATLANTIDA,TELA,ESC. MARIA A. PAZ DE PRIC,367
683,ATLANTIDA,TELA,ESC. MARIA A. PAZ DE PRIC,367
684,ATLANTIDA,TELA,ESC. MARIA A. PAZ DE PRIC,367
685,ATLANTIDA,TELA,ESC. LEMPIRA,334
686,ATLANTIDA,TELA,ESC. LEMPIRA,334
687,ATLANTIDA,TELA,ESC. LEMPIRA,334
688,ATLANTIDA,TELA,ESC. LEMPIRA,334
689,ATLANTIDA,TELA,ESC. LEMPIRA,333
690,ATLANTIDA,TELA,ESC. LEMPIRA,333
691,ATLANTIDA,TELA,ESC. LEMPIRA,333
692,ATLANTIDA,TELA,JARDIN DE NIÑOS MARIA C. DE TORRES,343
693,ATLANTIDA,TELA,JARDIN DE NIÑOS MARIA C. DE TORRES,342
694,ATLANTIDA,TELA,JARDIN DE NIÑOS MARIA C. DE TORRES,342
695,ATLANTIDA,TELA,CEB. ANTONIO JOSE COELLO,333
696,ATLANTIDA,TELA,CEB. ANTONIO JOSE COELLO,333
697,ATLANTIDA,TELA,CEB. ANTONIO JOSE COELLO,333
698,ATLANTIDA,TELA,CEB. ANTONIO JOSE COELLO,333
699,ATLANTIDA,TELA,CEB. ANTONIO JOSE COELLO,333
700,ATLANTIDA,TELA,CEB. ANTONIO JOSE COELLO,333
701,ATLANTIDA,TELA,CEB. ANTONIO JOSE COELLO,333
702,ATLANTIDA,TELA,CEB. ANTONIO JOSE COELLO,333
703,ATLANTIDA,TELA,CEB. ANTONIO JOSE COELLO,333
704,ATLANTIDA,TELA,CEB. ANTONIO JOSE COELLO,332
705,ATLANTIDA,TELA,CEB. ANTONIO JOSE COELLO,332
706,ATLANTIDA,TELA,ESC. JOHN F. KENNEDY,352
707,ATLANTIDA,TELA,ESC. JOHN F. KENNEDY,352
708,ATLANTIDA,TELA,ESC. JOHN F. KENNEDY,351
709,ATLANTIDA,TELA,ESC. JOHN F. KENNEDY,351
710,ATLANTIDA,TELA,ESC. JOHN F. KENNEDY,351
711,ATLANTIDA,TELA,CEB. MAESTROS JUBILADOS,359
712,ATLANTIDA,TELA,CEB. MAESTROS JUBILADOS,359
713,ATLANTIDA,TELA,CEB. MAESTROS JUBILADOS,359
714,ATLANTIDA,TELA,CEB. MAESTROS JUBILADOS,359
715,ATLANTIDA,TELA,CEB. MAESTROS JUBILADOS,359
716,ATLANTIDA,TELA,CEB. MAESTROS JUBILADOS,358
717,ATLANTIDA,TELA,CEB. MAESTROS JUBILADOS,358
718,ATLANTIDA,TELA,CEB. MAESTROS JUBILADOS,358
